timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1775939689136117200,1775939689.1361172,15:34:49.136,178.0,27.4427
1775939690137463000,1775939690.137463,15:34:50.137,157.0,28.0091
1775939691142266300,1775939691.1422663,15:34:51.142,189.0,33.6474
1775939692146587400,1775939692.1465874,15:34:52.146,178.0,37.9719
1775939693130490800,1775939693.1304908,15:34:53.130,252.0,21.7809
1775939694129725000,1775939694.129725,15:34:54.129,283.0,21.1192
1775939695130193200,1775939695.1301932,15:34:55.130,273.0,21.5836
1775939696127565600,1775939696.1275656,15:34:56.127,273.0,18.9224
1775939697171601800,1775939697.1716018,15:34:57.171,283.0,62.9988
1775939698181876700,1775939698.1818767,15:34:58.181,262.0,73.257
1775939699124724000,1775939699.124724,15:34:59.124,294.0,16.0623
1775939700134232300,1775939700.1342323,15:35:00.134,283.0,25.6419
1775939701135738800,1775939701.1357388,15:35:01.135,241.0,27.0788
1775939702126668700,1775939702.1266687,15:35:02.126,252.0,18.008
1775939703145858000,1775939703.145858,15:35:03.145,283.0,36.896
1775939704145078400,1775939704.1450784,15:35:04.145,231.0,36.4554
1775939705128074600,1775939705.1280746,15:35:05.128,325.0,19.4531
1775939706127389000,1775939706.127389,15:35:06.127,283.0,18.8023
1775939707132305600,1775939707.1323056,15:35:07.132,294.0,23.6995
1775939708141647000,1775939708.141647,15:35:08.141,178.0,32.5924
1775939709138642800,1775939709.1386428,15:35:09.138,157.0,29.9843
1775939710143459600,1775939710.1434596,15:35:10.143,115.0,34.7797
1775939711235424300,1775939711.2354243,15:35:11.235,105.0,126.0201
1775939712141706700,1775939712.1417067,15:35:12.141,157.0,31.7665
1775939713130120000,1775939713.13012,15:35:13.130,168.0,21.4427
1775939714150369600,1775939714.1503696,15:35:14.150,178.0,40.6855
1775939715153935700,1775939715.1539357,15:35:15.153,189.0,43.8778
1775939716189632000,1775939716.189632,15:35:16.189,178.0,79.1862
1775939717149062000,1775939717.149062,15:35:17.149,178.0,40.0658
1775939718135872800,1775939718.1358728,15:35:18.135,199.0,27.2705
1775939719136241700,1775939719.1362417,15:35:19.136,178.0,27.6601
1775939720144521000,1775939720.144521,15:35:20.144,168.0,34.9001
1775939721142709300,1775939721.1427093,15:35:21.142,168.0,33.3744
1775939722147918200,1775939722.1479182,15:35:22.147,168.0,39.3261
1775939723158804700,1775939723.1588047,15:35:23.158,168.0,50.1945
1775939724146666500,1775939724.1466665,15:35:24.146,168.0,37.9872
1775939725132228100,1775939725.1322281,15:35:25.132,178.0,23.6098
1775939726198257400,1775939726.1982574,15:35:26.198,105.0,89.5185
1775939727173727800,1775939727.1737278,15:35:27.173,83.9,65.1442
1775939728203101000,1775939728.203101,15:35:28.203,94.3,93.3863
1775939729166415200,1775939729.1664152,15:35:29.166,84.0,57.4362
1775939730146938300,1775939730.1469383,15:35:30.146,147.0,38.3055
1775939731139105300,1775939731.1391053,15:35:31.139,178.0,30.5263
1775939732133543700,1775939732.1335437,15:35:32.133,178.0,24.9858
1775939733130765000,1775939733.130765,15:35:33.130,199.0,22.1358
1775939734131206000,1775939734.131206,15:35:34.131,262.0,22.5859
1775939735132113500,1775939735.1321135,15:35:35.132,262.0,23.5239
1775939736134318800,1775939736.1343188,15:35:36.134,262.0,25.7134
1775939737128568600,1775939737.1285686,15:35:37.128,283.0,19.9593
1775939738125402700,1775939738.1254027,15:35:38.125,315.0,16.8411
1775939739123332000,1775939739.123332,15:35:39.123,346.0,14.7077
1775939740128969200,1775939740.1289692,15:35:40.128,294.0,17.1105
1775939741130028000,1775939741.130028,15:35:41.130,273.0,21.4148
1775939742142734000,1775939742.142734,15:35:42.142,294.0,34.1358
1775939743139922400,1775939743.1399224,15:35:43.139,231.0,31.24
1775939744130342500,1775939744.1303425,15:35:44.130,283.0,18.9256
1775939745130668600,1775939745.1306686,15:35:45.130,231.0,20.8748
1775939746139885400,1775939746.1398854,15:35:46.139,315.0,28.9406
1775939747135513000,1775939747.135513,15:35:47.135,315.0,24.1989
1775939748126574000,1775939748.126574,15:35:48.126,294.0,17.8854
1775939749153030900,1775939749.1530309,15:35:49.153,325.0,44.3392
1775939750132308200,1775939750.1323082,15:35:50.132,283.0,21.006
1775939751127976000,1775939751.127976,15:35:51.127,294.0,19.3524
1775939752131513000,1775939752.131513,15:35:52.131,304.0,22.2406
1775939753133094500,1775939753.1330945,15:35:53.133,262.0,22.3743
1775939754141971800,1775939754.1419718,15:35:54.141,273.0,31.3376
1775939755134207500,1775939755.1342075,15:35:55.134,220.0,25.5914
1775939756136055500,1775939756.1360555,15:35:56.136,178.0,26.2587
1775939757138437000,1775939757.138437,15:35:57.138,178.0,28.7847
1775939758142465000,1775939758.142465,15:35:58.142,210.0,32.2977
1775939759138640900,1775939759.1386409,15:35:59.138,178.0,27.7696
1775939760136685800,1775939760.1366858,15:36:00.136,126.0,28.0548
1775939761168163500,1775939761.1681635,15:36:01.168,168.0,58.0372
1775939762141959000,1775939762.141959,15:36:02.141,126.0,33.3541
1775939763168056700,1775939763.1680567,15:36:03.168,168.0,58.8784
1775939764146097200,1775939764.1460972,15:36:04.146,168.0,36.2942
1775939765154546000,1775939765.154546,15:36:05.154,178.0,44.4002
1775939766168455600,1775939766.1684556,15:36:06.168,168.0,59.1466
1775939767156279800,1775939767.1562798,15:36:07.156,105.0,46.9224
1775939768142377400,1775939768.1423774,15:36:08.142,126.0,33.5591
1775939769147230000,1775939769.14723,15:36:09.147,157.0,37.6236
1775939770134447300,1775939770.1344473,15:36:10.134,168.0,25.8341
1775939771157714400,1775939771.1577144,15:36:11.157,178.0,49.0484
1775939772158192600,1775939772.1581926,15:36:12.158,168.0,48.9871
1775939773141267000,1775939773.141267,15:36:13.141,157.0,32.7021
1775939774249724100,1775939774.2497241,15:36:14.249,105.0,140.982
1775939775220373400,1775939775.2203734,15:36:15.220,52.4,111.6778
1775939776192556400,1775939776.1925564,15:36:16.192,83.9,83.9349
1775939777219107000,1775939777.219107,15:36:17.219,105.0,110.3938
1775939778184485400,1775939778.1844854,15:36:18.184,83.9,75.7741
1775939779179609000,1775939779.179609,15:36:19.179,83.9,70.8692
1775939780165573000,1775939780.165573,15:36:20.165,62.9,56.8998
1775939781186460500,1775939781.1864605,15:36:21.186,94.4,77.8264
1775939782162462000,1775939782.162462,15:36:22.162,83.9,53.8428
1775939783160481700,1775939783.1604817,15:36:23.160,83.9,51.8723
1775939784156486700,1775939784.1564867,15:36:24.156,83.9,47.8179
1775939785167267800,1775939785.1672678,15:36:25.167,105.0,58.6052
1775939786154736000,1775939786.154736,15:36:26.154,73.4,46.0787
1775939787145037400,1775939787.1450374,15:36:27.145,126.0,36.4616
1775939788142336800,1775939788.1423368,15:36:28.142,115.0,33.7449
1775939789155708000,1775939789.155708,15:36:29.155,147.0,46.3936
1775939790159318400,1775939790.1593184,15:36:30.159,126.0,50.7284
1775939791145854000,1775939791.145854,15:36:31.145,126.0,36.3269
1775939792147188400,1775939792.1471884,15:36:32.147,147.0,36.967
1775939793137583700,1775939793.1375837,15:36:33.137,147.0,28.8484
1775939794135100600,1775939794.1351006,15:36:34.135,157.0,26.4815
1775939795148094000,1775939795.148094,15:36:35.148,147.0,39.4355
1775939796149267000,1775939796.149267,15:36:36.149,157.0,40.6048
1775939797134245400,1775939797.1342454,15:36:37.134,136.0,25.551
1775939798144232000,1775939798.144232,15:36:38.144,157.0,34.344
1775939799141612500,1775939799.1416125,15:36:39.141,147.0,32.6098
1775939800150396800,1775939800.1503968,15:36:40.150,157.0,40.4483
1775939801144743200,1775939801.1447432,15:36:41.144,157.0,34.8728
1775939802153542800,1775939802.1535428,15:36:42.153,136.0,44.839
1775939803149093400,1775939803.1490934,15:36:43.149,147.0,40.388
1775939804137183400,1775939804.1371834,15:36:44.137,136.0,28.469
1775939805161733400,1775939805.1617334,15:36:45.161,157.0,51.5402
1775939806149843000,1775939806.149843,15:36:46.149,147.0,41.2313
1775939807144933500,1775939807.1449335,15:36:47.144,147.0,34.7976
1775939808159174200,1775939808.1591742,15:36:48.159,126.0,49.0426
1775939809140324800,1775939809.1403248,15:36:49.140,136.0,30.5761
1775939810145364800,1775939810.1453648,15:36:50.145,168.0,36.1265
1775939811145947200,1775939811.1459472,15:36:51.145,157.0,37.3143
1775939812133814000,1775939812.133814,15:36:52.133,126.0,24.8636
1775939813178867800,1775939813.1788678,15:36:53.178,126.0,70.2723
1775939814173904700,1775939814.1739047,15:36:54.173,105.0,64.1083
1775939815221675600,1775939815.2216756,15:36:55.221,62.9,113.044
1775939816182381400,1775939816.1823814,15:36:56.182,73.4,73.2086
1775939817147235400,1775939817.1472354,15:36:57.147,73.4,38.6145
1775939818170405000,1775939818.170405,15:36:58.170,62.9,61.6882
1775939819171338600,1775939819.1713386,15:36:59.171,83.9,62.5596
1775939820143868000,1775939820.143868,15:37:00.143,94.4,35.2581
1775939821155498500,1775939821.1554985,15:37:01.155,126.0,46.8204
1775939822141074200,1775939822.1410742,15:37:02.141,147.0,32.3901
1775939823129691100,1775939823.1296911,15:37:03.129,105.0,20.9653
1775939824138306900,1775939824.1383069,15:37:04.138,168.0,29.5578
1775939825132649200,1775939825.1326492,15:37:05.132,178.0,23.3081
1775939826131385800,1775939826.1313858,15:37:06.131,168.0,22.7659
1775939827129402000,1775939827.129402,15:37:07.129,220.0,18.8318
1775939828130458400,1775939828.1304584,15:37:08.130,241.0,21.8255
1775939829139027400,1775939829.1390274,15:37:09.139,241.0,30.3357
1775939830149221000,1775939830.149221,15:37:10.149,220.0,40.6257
1775939831121234700,1775939831.1212347,15:37:11.121,199.0,12.6188
1775939832126966500,1775939832.1269665,15:37:12.126,283.0,18.3578
1775939833125314500,1775939833.1253145,15:37:13.125,325.0,16.6847
1775939834134847400,1775939834.1348474,15:37:14.134,294.0,26.2586
1775939835143000100,1775939835.1430001,15:37:15.143,273.0,34.3498
1775939836118694500,1775939836.1186945,15:37:16.118,325.0,10.0911
1775939837125234100,1775939837.1252341,15:37:17.125,315.0,16.6219
1775939838127494800,1775939838.1274948,15:37:18.127,315.0,18.9222
1775939839131003600,1775939839.1310036,15:37:19.131,346.0,20.8224
1775939840127139000,1775939840.127139,15:37:20.127,252.0,18.5313
1775939841138651600,1775939841.1386516,15:37:21.138,294.0,26.9225
1775939842134343900,1775939842.1343439,15:37:22.134,273.0,23.7102
1775939843185323700,1775939843.1853237,15:37:23.185,210.0,76.7026
1775939844124650200,1775939844.1246502,15:37:24.124,252.0,16.0287
1775939845136301300,1775939845.1363013,15:37:25.136,283.0,27.6733
1775939846126276000,1775939846.126276,15:37:26.126,241.0,17.374
1775939847125495200,1775939847.1254952,15:37:27.125,262.0,16.8758
1775939848123046400,1775939848.1230464,15:37:28.123,304.0,14.4424
1775939849123914200,1775939849.1239142,15:37:29.123,231.0,15.3108
1775939850142248000,1775939850.142248,15:37:30.142,168.0,33.6538
1775939851189822400,1775939851.1898224,15:37:31.189,157.0,81.1624
1775939852163193700,1775939852.1631937,15:37:32.163,147.0,54.5741
1775939853142911400,1775939853.1429114,15:37:33.142,126.0,34.2772
1775939854138213900,1775939854.1382139,15:37:34.138,168.0,29.5317
1775939855135578000,1775939855.135578,15:37:35.135,178.0,26.9511
1775939856142655000,1775939856.142655,15:37:36.142,189.0,32.7739
1775939857137808600,1775939857.1378086,15:37:37.137,168.0,27.5828
1775939858146896400,1775939858.1468964,15:37:38.146,178.0,38.2678
1775939859136291700,1775939859.1362917,15:37:39.136,157.0,26.9964
1775939860138314500,1775939860.1383145,15:37:40.138,157.0,29.6676
1775939861160169100,1775939861.1601691,15:37:41.160,94.4,51.5119
1775939862144374100,1775939862.1443741,15:37:42.144,147.0,35.6942
1775939863145736200,1775939863.1457362,15:37:43.145,168.0,37.1223
1775939864154941000,1775939864.154941,15:37:44.154,115.0,46.3145
1775939865142215300,1775939865.1422153,15:37:45.142,147.0,33.5967
1775939866153499400,1775939866.1534994,15:37:46.153,73.4,44.8474
1775939867136169200,1775939867.1361692,15:37:47.136,126.0,27.5381
1775939868145995000,1775939868.145995,15:37:48.145,168.0,37.3598
1775939869140255000,1775939869.140255,15:37:49.140,168.0,31.6353
1775939870135433400,1775939870.1354334,15:37:50.135,157.0,26.8215
1775939871135933900,1775939871.1359339,15:37:51.135,168.0,27.3169
1775939872142110300,1775939872.1421103,15:37:52.142,168.0,32.4088
1775939873131302400,1775939873.1313024,15:37:53.131,220.0,22.6943
1775939874129687800,1775939874.1296878,15:37:54.129,262.0,21.0157
1775939875129484200,1775939875.1294842,15:37:55.129,304.0,20.8122
1775939876154147100,1775939876.1541471,15:37:56.154,283.0,42.9509
1775939877127981400,1775939877.1279814,15:37:57.127,273.0,19.2703
1775939878130367300,1775939878.1303673,15:37:58.130,273.0,21.7191
1775939879131898600,1775939879.1318986,15:37:59.131,283.0,23.2677
1775939880125549300,1775939880.1255493,15:38:00.125,294.0,16.938
1775939881131322000,1775939881.131322,15:38:01.131,283.0,20.4081
1775939882144065600,1775939882.1440656,15:38:02.144,304.0,35.3457
1775939883131400300,1775939883.1314003,15:38:03.131,199.0,20.0581
1775939884129520200,1775939884.1295202,15:38:04.129,315.0,18.5546
1775939885132103700,1775939885.1321037,15:38:05.132,304.0,23.4044
1775939886132852000,1775939886.132852,15:38:06.132,252.0,24.2323
1775939887134130000,1775939887.13413,15:38:07.134,178.0,25.4823
1775939888138447300,1775939888.1384473,15:38:08.138,147.0,29.7754
1775939889146219000,1775939889.146219,15:38:09.146,157.0,37.4811
1775939890134970700,1775939890.1349707,15:38:10.134,168.0,26.2756
1775939891159073000,1775939891.159073,15:38:11.159,178.0,50.4035
1775939892149414300,1775939892.1494143,15:38:12.149,168.0,40.7284
1775939893151251800,1775939893.1512518,15:38:13.151,168.0,42.6295
1775939894134824500,1775939894.1348245,15:38:14.134,136.0,26.2273
1775939895139475800,1775939895.1394758,15:38:15.139,168.0,30.7804
1775939896185027000,1775939896.185027,15:38:16.185,157.0,76.4092
1775939897140338700,1775939897.1403387,15:38:17.140,136.0,31.7201
1775939898136246700,1775939898.1362467,15:38:18.136,147.0,27.6152
1775939899138975100,1775939899.1389751,15:38:19.138,178.0,30.385
1775939900158607700,1775939900.1586077,15:38:20.158,115.0,49.0425
1775939901151580300,1775939901.1515803,15:38:21.151,136.0,42.93
1775939902179883200,1775939902.1798832,15:38:22.179,115.0,70.0938
1775939903155206400,1775939903.1552064,15:38:23.155,126.0,45.6152
1775939904146289300,1775939904.1462893,15:38:24.146,105.0,37.698
1775939905149815600,1775939905.1498156,15:38:25.149,105.0,41.1992
1775939906138418200,1775939906.1384182,15:38:26.138,136.0,29.6932
1775939907135232700,1775939907.1352327,15:38:27.135,220.0,24.3676
1775939908135594600,1775939908.1355946,15:38:28.135,262.0,26.9819
1775939909132011400,1775939909.1320114,15:38:29.132,252.0,23.4054
1775939910130292400,1775939910.1302924,15:38:30.130,252.0,20.5237
1775939911145749600,1775939911.1457496,15:38:31.145,252.0,37.1285
1775939912123912800,1775939912.1239128,15:38:32.123,252.0,15.2937
1775939913135274000,1775939913.135274,15:38:33.135,304.0,25.5796
1775939914122905300,1775939914.1229053,15:38:34.122,241.0,14.2886
1775939915196046600,1775939915.1960466,15:38:35.196,315.0,87.4366
1775939916125198100,1775939916.1251981,15:38:36.125,241.0,16.6071
1775939917123761000,1775939917.123761,15:38:37.123,294.0,15.1573
1775939918126245700,1775939918.1262457,15:38:38.126,336.0,17.6526
1775939919127951600,1775939919.1279516,15:38:39.127,304.0,19.3887
1775939920119525700,1775939920.1195257,15:38:40.119,304.0,10.8763
1775939921117569400,1775939921.1175694,15:38:41.117,304.0,8.937
1775939922140485300,1775939922.1404853,15:38:42.140,252.0,31.8825
1775939923128368100,1775939923.1283681,15:38:43.128,168.0,19.6925
1775939924156161800,1775939924.1561618,15:38:44.156,147.0,47.5736
1775939925216880600,1775939925.2168806,15:38:45.216,126.0,108.2445
1775939926134025600,1775939926.1340256,15:38:46.134,126.0,25.4232
1775939927135352600,1775939927.1353526,15:38:47.135,168.0,26.6736
1775939928147550800,1775939928.1475508,15:38:48.147,168.0,37.471
1775939929133820800,1775939929.1338208,15:38:49.133,168.0,23.5226
1775939930152654600,1775939930.1526546,15:38:50.152,178.0,42.9032
1775939931145515700,1775939931.1455157,15:38:51.145,168.0,36.781
1775939932138223000,1775939932.138223,15:38:52.138,115.0,29.4909
1775939933149683500,1775939933.1496835,15:38:53.149,147.0,39.3459
1775939934135115900,1775939934.1351159,15:38:54.135,157.0,26.4389
1775939935138009000,1775939935.138009,15:38:55.138,157.0,29.4381
1775939936142560000,1775939936.14256,15:38:56.142,168.0,32.7344
1775939937509832600,1775939937.5098326,15:38:57.509,62.9,401.2653
1775939938287443900,1775939938.2874439,15:38:58.287,10.5,178.715
1775939939154505500,1775939939.1545055,15:38:59.154,41.9,45.7739
1775939940129925500,1775939940.1299255,15:39:00.129,126.0,21.3044
1775939941129294400,1775939941.1292944,15:39:01.129,168.0,20.6785
1775939942139374700,1775939942.1393747,15:39:02.139,168.0,30.7744
1775939943177468300,1775939943.1774683,15:39:03.177,168.0,68.6394
1775939944142941500,1775939944.1429415,15:39:04.142,115.0,33.8018
1775939945144574200,1775939945.1445742,15:39:05.144,147.0,35.7051
1775939946204156000,1775939946.204156,15:39:06.204,126.0,95.5515
1775939947132594000,1775939947.132594,15:39:07.132,147.0,22.8278
1775939948221052400,1775939948.2210524,15:39:08.221,136.0,112.2129
1775939949134243500,1775939949.1342435,15:39:09.134,105.0,25.6522
1775939950134971100,1775939950.1349711,15:39:10.134,157.0,26.3714
1775939951135092500,1775939951.1350925,15:39:11.135,147.0,26.4936
1775939952138655200,1775939952.1386552,15:39:12.138,178.0,30.0713
1775939953140113600,1775939953.1401136,15:39:13.140,168.0,31.5334
1775939954155876200,1775939954.1558762,15:39:14.155,168.0,47.2737
1775939955132415000,1775939955.132415,15:39:15.132,189.0,23.0887
1775939956131471900,1775939956.1314719,15:39:16.131,220.0,22.7881
1775939957134368200,1775939957.1343682,15:39:17.134,241.0,25.7813
1775939958133420500,1775939958.1334205,15:39:18.133,252.0,24.4977
1775939959122175700,1775939959.1221757,15:39:19.122,273.0,13.5682
1775939960122192400,1775939960.1221924,15:39:20.122,252.0,13.576
1775939961134656700,1775939961.1346567,15:39:21.134,315.0,26.0141
1775939962126476000,1775939962.126476,15:39:22.126,336.0,17.8501
1775939963123663700,1775939963.1236637,15:39:23.123,304.0,14.9505
1775939964123129600,1775939964.1231296,15:39:24.123,315.0,14.4394
1775939965120452000,1775939965.120452,15:39:25.120,304.0,11.8038
1775939966141953500,1775939966.1419535,15:39:26.141,199.0,33.3197
1775939967139905200,1775939967.1399052,15:39:27.139,294.0,31.2478
1775939968130981400,1775939968.1309814,15:39:28.130,220.0,19.2543
1775939969135559000,1775939969.135559,15:39:29.135,220.0,26.3637
1775939970122660900,1775939970.1226609,15:39:30.122,252.0,14.0652
1775939971138013800,1775939971.1380138,15:39:31.138,252.0,29.4232
1775939972150464000,1775939972.150464,15:39:32.150,210.0,41.7918
1775939973160255200,1775939973.1602552,15:39:33.160,178.0,50.6784
1775939974133935500,1775939974.1339355,15:39:34.133,157.0,25.3351
1775939975179764300,1775939975.1797643,15:39:35.179,136.0,71.1479
1775939976167264500,1775939976.1672645,15:39:36.167,126.0,58.6712
1775939977135088200,1775939977.1350882,15:39:37.135,168.0,25.516
1775939978133897800,1775939978.1338978,15:39:38.133,178.0,25.3103
1775939979150063000,1775939979.150063,15:39:39.150,178.0,41.4605
1775939980134761300,1775939980.1347613,15:39:40.134,168.0,26.1621
1775939981139172600,1775939981.1391726,15:39:41.139,157.0,29.0774
1775939982140842400,1775939982.1408424,15:39:42.140,157.0,31.1298
1775939983141965000,1775939983.141965,15:39:43.141,178.0,32.3432
1775939984137621600,1775939984.1376216,15:39:44.137,157.0,28.0766
1775939985143203500,1775939985.1432035,15:39:45.143,168.0,34.4746
1775939986154696200,1775939986.1546962,15:39:46.154,157.0,46.0881
1775939987134420200,1775939987.1344202,15:39:47.134,168.0,25.7707
1775939988130938500,1775939988.1309385,15:39:48.130,168.0,22.2888
1775939989137448300,1775939989.1374483,15:39:49.137,157.0,28.89
1775939990143110800,1775939990.1431108,15:39:50.143,83.9,34.2418
1775939991158942700,1775939991.1589427,15:39:51.158,115.0,49.3422
1775939992148090600,1775939992.1480906,15:39:52.148,157.0,38.1525
1775939993141884600,1775939993.1418846,15:39:53.141,147.0,33.2448
1775939994165605500,1775939994.1656055,15:39:54.165,126.0,56.9687
1775939995142048800,1775939995.1420488,15:39:55.142,168.0,32.2576
1775939996135153800,1775939996.1351538,15:39:56.135,168.0,25.0104
1775939997145961000,1775939997.145961,15:39:57.145,147.0,35.9325
1775939998133737800,1775939998.1337378,15:39:58.133,168.0,25.1375
1775939999135835600,1775939999.1358356,15:39:59.135,157.0,27.1996
1775940000135931700,1775940000.1359317,15:40:00.135,168.0,27.2911
1775940001141676200,1775940001.1416762,15:40:01.141,178.0,33.1093
1775940002139919800,1775940002.1399198,15:40:02.139,178.0,31.3145
1775940003148407000,1775940003.148407,15:40:03.148,178.0,39.7868
1775940004139386400,1775940004.1393864,15:40:04.139,178.0,30.7587
1775940005128739000,1775940005.128739,15:40:05.128,210.0,20.1465
1775940006128304200,1775940006.1283042,15:40:06.128,262.0,19.5344
1775940007123734500,1775940007.1237345,15:40:07.123,262.0,15.149
1775940008134050000,1775940008.13405,15:40:08.134,241.0,25.4433
1775940009127765400,1775940009.1277654,15:40:09.127,283.0,19.1728
1775940010126390500,1775940010.1263905,15:40:10.126,273.0,17.599
1775940011122915700,1775940011.1229157,15:40:11.122,283.0,14.301
1775940012189574500,1775940012.1895745,15:40:12.189,294.0,80.9197
1775940013132123200,1775940013.1321232,15:40:13.132,231.0,20.8751
1775940014126625300,1775940014.1266253,15:40:14.126,252.0,15.028
1775940015124370000,1775940015.12437,15:40:15.124,241.0,14.7795
1775940016145907400,1775940016.1459074,15:40:16.145,304.0,34.7019
1775940017133033300,1775940017.1330333,15:40:17.133,262.0,21.3871
1775940018129886000,1775940018.129886,15:40:18.129,304.0,17.9501
1775940019132540500,1775940019.1325405,15:40:19.132,294.0,21.3428
1775940020129905700,1775940020.1299057,15:40:20.129,189.0,21.1524
1775940021123050500,1775940021.1230505,15:40:21.123,315.0,14.3625
1775940022125215800,1775940022.1252158,15:40:22.125,346.0,16.1517
1775940023129596500,1775940023.1295965,15:40:23.129,294.0,17.9354
1775940024124267600,1775940024.1242676,15:40:24.124,231.0,14.9334
1775940025138445100,1775940025.1384451,15:40:25.138,220.0,28.3989
1775940026131316200,1775940026.1313162,15:40:26.131,178.0,22.1852
1775940027235383500,1775940027.2353835,15:40:27.235,157.0,126.0268
1775940028136714500,1775940028.1367145,15:40:28.136,105.0,28.0508
1775940029137276000,1775940029.137276,15:40:29.137,168.0,28.6827
1775940030134386800,1775940030.1343868,15:40:30.134,178.0,25.7119
1775940031138480000,1775940031.13848,15:40:31.138,157.0,29.7378
1775940032125171700,1775940032.1251717,15:40:32.125,168.0,16.4988
1775940033147467600,1775940033.1474676,15:40:33.147,178.0,38.565
1775940034132153500,1775940034.1321535,15:40:34.132,178.0,23.5467
1775940035133630000,1775940035.13363,15:40:35.133,168.0,25.0242
1775940036139072200,1775940036.1390722,15:40:36.139,157.0,28.8461
1775940037129527300,1775940037.1295273,15:40:37.129,168.0,20.8797
1775940038135479000,1775940038.135479,15:40:38.135,105.0,26.8832
1775940039139527000,1775940039.139527,15:40:39.139,168.0,30.9084
1775940040141337900,1775940040.1413379,15:40:40.141,168.0,32.7423
1775940041137343600,1775940041.1373436,15:40:41.137,168.0,28.7132
1775940042147629000,1775940042.147629,15:40:42.147,168.0,38.9482
1775940043137510500,1775940043.1375105,15:40:43.137,168.0,27.8693
1775940044164038200,1775940044.1640382,15:40:44.164,168.0,53.7466
1775940045145851400,1775940045.1458514,15:40:45.145,105.0,37.2594
1775940046146233300,1775940046.1462333,15:40:46.146,94.4,37.6197
1775940047154782500,1775940047.1547825,15:40:47.154,115.0,46.0422
1775940048227158300,1775940048.2271583,15:40:48.227,157.0,118.4754
1775940049189458400,1775940049.1894584,15:40:49.189,83.9,80.7905
1775940050140544400,1775940050.1405444,15:40:50.140,115.0,31.9379
1775940051151363800,1775940051.1513638,15:40:51.151,136.0,42.7127
1775940052165230300,1775940052.1652303,15:40:52.165,136.0,56.627
1775940053155122800,1775940053.1551228,15:40:53.155,115.0,45.9391
1775940054137769000,1775940054.137769,15:40:54.137,157.0,28.7396
1775940055139217400,1775940055.1392174,15:40:55.139,157.0,30.5717
1775940056142746200,1775940056.1427462,15:40:56.142,136.0,30.6311
1775940057138227500,1775940057.1382275,15:40:57.138,168.0,28.2101
1775940058146042300,1775940058.1460423,15:40:58.146,168.0,37.4135
1775940059131423500,1775940059.1314235,15:40:59.131,178.0,22.7883
1775940060128577200,1775940060.1285772,15:41:00.128,178.0,19.9929
1775940061158486800,1775940061.1584868,15:41:01.158,199.0,49.7966
1775940062154849300,1775940062.1548493,15:41:02.154,199.0,43.6663
1775940063131777300,1775940063.1317773,15:41:03.131,252.0,22.8657
1775940064134899400,1775940064.1348994,15:41:04.134,273.0,26.2148
1775940065138142000,1775940065.138142,15:41:05.138,262.0,29.4582
1775940066135837000,1775940066.135837,15:41:06.135,336.0,27.1338
1775940067131592500,1775940067.1315925,15:41:07.131,304.0,22.9569
1775940068161980000,1775940068.16198,15:41:08.161,273.0,50.499
1775940069139155100,1775940069.1391551,15:41:09.139,304.0,30.5417
1775940070124210000,1775940070.12421,15:41:10.124,283.0,15.5989
1775940071135449400,1775940071.1354494,15:41:11.135,241.0,26.8461
1775940072121619700,1775940072.1216197,15:41:12.121,262.0,12.8623
1775940073147294800,1775940073.1472948,15:41:13.147,199.0,37.5638
1775940074141789700,1775940074.1417897,15:41:14.141,252.0,31.9397
1775940075142997000,1775940075.142997,15:41:15.142,231.0,33.36
1775940076151988500,1775940076.1519885,15:41:16.151,199.0,41.3635
1775940077170396000,1775940077.170396,15:41:17.170,136.0,61.6309
1775940078139320000,1775940078.13932,15:41:18.139,126.0,29.1575
1775940079154106600,1775940079.1541066,15:41:19.154,157.0,45.3654
1775940080154169300,1775940080.1541693,15:41:20.154,168.0,45.5648
1775940081199342000,1775940081.199342,15:41:21.199,83.9,90.6331
1775940082198445800,1775940082.1984458,15:41:22.198,62.9,89.7374
1775940083218830000,1775940083.21883,15:41:23.218,62.9,110.1569
1775940084218524000,1775940084.218524,15:41:24.218,41.9,109.7544
1775940085193667700,1775940085.1936677,15:41:25.193,41.9,85.0403
1775940086178872000,1775940086.178872,15:41:26.178,62.9,70.2657
1775940087161944200,1775940087.1619442,15:41:27.161,62.9,52.3807
1775940088151294500,1775940088.1512945,15:41:28.151,83.9,42.6724
1775940089151712000,1775940089.151712,15:41:29.151,105.0,42.9632
1775940090134223500,1775940090.1342235,15:41:30.134,147.0,25.4232
1775940091148180500,1775940091.1481805,15:41:31.148,168.0,37.8443
1775940092147348600,1775940092.1473486,15:41:32.147,157.0,38.7535
1775940093137828000,1775940093.137828,15:41:33.137,136.0,27.4402
1775940094155360500,1775940094.1553605,15:41:34.155,136.0,46.7197
1775940095141114700,1775940095.1411147,15:41:35.141,168.0,32.4232
1775940096148722600,1775940096.1487226,15:41:36.148,157.0,38.551
1775940097129659700,1775940097.1296597,15:41:37.129,178.0,21.0726
1775940098136001000,1775940098.136001,15:41:38.136,252.0,27.324
1775940099131175500,1775940099.1311755,15:41:39.131,273.0,22.1244
1775940100123125800,1775940100.1231258,15:41:40.123,283.0,14.5304
1775940101130950000,1775940101.13095,15:41:41.130,283.0,19.7811
1775940102128351700,1775940102.1283517,15:41:42.128,273.0,19.7455
